"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","Date"
"24196",-0.11,-0.1,-0.09,-0.09,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.09,-0.1,-0.11,-0.11,-0.11,-0.11,-0.1,-0.1,-0.09,-0.09,"05/05/2013"
"24197",-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.09,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,-0.06,-0.06,-0.07,-0.06,-0.06,-0.06,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,"06/05/2013"
"24198",-0.05,-0.05,-0.05,-0.05,-0.05,-0.04,-0.05,-0.05,-0.05,-0.05,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.04,-0.04,-0.04,-0.05,-0.06,-0.06,-0.06,-0.06,-0.06,-0.05,-0.05,-0.04,-0.04,-0.03,-0.03,-0.02,-0.02,-0.02,-0.03,-0.04,-0.04,"06/05/2013"
"24199",-0.02,-0.02,-0.03,-0.03,-0.03,-0.02,-0.02,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.01,0,0.01,0.01,0,0,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,0,0,"07/05/2013"
"24200",-0.01,0,0,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0,0,-0.01,-0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,"07/05/2013"
"24201",0.1,0.1,0.09,0.09,0.1,0.11,0.12,0.12,0.13,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.07,0.06,"08/05/2013"
"24202",0.07,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0,0,0,0,0.01,0.02,0.02,0.02,0.02,0.01,-0.01,-0.01,-0.01,-0.02,"08/05/2013"
"24203",-0.03,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"09/05/2013"
"24204",0.01,0,0,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,-0.02,-0.02,-0.01,-0.01,-0.02,-0.02,-0.02,-0.01,-0.01,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0,0,-0.01,-0.01,-0.02,-0.02,-0.02,"09/05/2013"
"24205",-0.04,-0.05,-0.06,-0.07,-0.07,-0.07,-0.06,-0.05,-0.05,-0.04,-0.05,-0.05,-0.06,-0.07,-0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,-0.07,-0.07,-0.08,-0.08,-0.08,-0.07,-0.06,-0.06,-0.06,-0.06,"10/05/2013"
"24206",-0.05,-0.05,-0.06,-0.07,-0.07,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.08,-0.08,-0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,-0.06,-0.05,-0.05,-0.04,-0.04,-0.04,-0.04,"10/05/2013"
"24207",-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.03,-0.03,-0.02,-0.03,-0.04,-0.05,-0.06,-0.07,-0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,"11/05/2013"
"24208",-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.07,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,"11/05/2013"
"24209",-0.11,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.1,-0.1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.11,-0.11,-0.12,-0.12,-0.11,-0.11,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,"12/05/2013"
"24210",-0.11,-0.11,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,"12/05/2013"
"24211",-0.05,-0.06,-0.06,-0.06,-0.06,-0.06,-0.05,-0.05,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.06,-0.06,-0.06,-0.06,-0.07,-0.07,-0.07,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,"13/05/2013"
"24212",-0.06,-0.06,-0.06,-0.07,-0.07,-0.06,-0.06,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.04,-0.04,-0.04,-0.04,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.05,-0.04,-0.04,-0.05,-0.05,"13/05/2013"
"24213",-0.01,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,"14/05/2013"
"24214",0.16,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.22,0.22,0.22,0.22,0.21,0.2,0.19,0.17,0.16,0.15,0.16,0.17,0.17,0.16,0.16,0.15,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.09,"14/05/2013"
"24215",0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.11,0.12,0.13,0.13,0.12,0.11,0.1,0.1,0.1,0.11,0.13,0.14,0.14,0.14,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.08,0.08,0.09,0.1,0.1,0.1,"15/05/2013"
"24216",0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.08,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.07,0.07,0.08,"15/05/2013"
"24217",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.14,0.14,0.14,0.14,"16/05/2013"
"24218",0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.13,0.13,"16/05/2013"
"24219",0.15,0.15,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.13,"17/05/2013"
"24220",0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.06,0.06,0.06,0.05,0.05,0.04,0.03,0.03,0.04,"17/05/2013"
"24221",0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,"18/05/2013"
"24222",0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,-0.01,-0.02,-0.03,-0.03,-0.02,-0.02,-0.02,-0.01,0,0,0,-0.01,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.03,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,"18/05/2013"
"24223",-0.05,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.05,-0.06,-0.06,-0.05,-0.05,-0.04,-0.04,-0.03,-0.03,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,"19/05/2013"
"24224",-0.04,-0.04,-0.05,-0.05,-0.07,-0.08,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.06,-0.06,-0.07,-0.07,-0.07,-0.08,-0.08,-0.07,-0.07,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.05,-0.04,-0.04,-0.03,-0.03,-0.02,"19/05/2013"
"24225",-0.05,-0.06,-0.06,-0.05,-0.06,-0.06,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.06,-0.06,-0.05,-0.05,-0.05,-0.04,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05,-0.04,-0.03,-0.03,-0.03,-0.03,-0.02,-0.03,-0.03,-0.04,"20/05/2013"
"24226",-0.05,-0.06,-0.06,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.05,-0.05,-0.06,-0.06,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.04,-0.04,-0.04,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,"20/05/2013"
"24227",-0.07,-0.07,-0.07,-0.06,-0.05,-0.05,-0.05,-0.05,-0.05,-0.06,-0.06,-0.07,-0.06,-0.06,-0.05,-0.05,-0.04,-0.04,-0.04,-0.05,-0.05,-0.06,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06,-0.06,-0.06,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,"21/05/2013"
"24228",-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,-0.09,-0.08,-0.08,-0.07,-0.08,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.07,"22/05/2013"
"24229",-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.08,-0.09,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.06,-0.07,-0.07,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,"22/05/2013"
"24230",-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.11,-0.1,-0.1,-0.09,-0.09,-0.09,-0.1,-0.1,-0.11,-0.11,-0.11,-0.11,-0.11,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,"23/05/2013"
"24231",-0.08,-0.08,-0.09,-0.09,-0.08,-0.08,-0.07,-0.06,-0.06,-0.06,-0.07,-0.07,-0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.09,-0.1,-0.11,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,"23/05/2013"
"24232",-0.14,-0.13,-0.12,-0.11,-0.1,-0.09,-0.09,-0.1,-0.1,-0.1,-0.1,-0.09,-0.09,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.09,-0.09,-0.1,-0.09,-0.09,-0.1,-0.1,-0.1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,"24/05/2013"
"24233",-0.07,-0.07,-0.06,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.05,-0.06,-0.06,-0.05,-0.05,-0.05,-0.05,-0.05,-0.06,-0.07,-0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,"24/05/2013"
"24234",-0.15,-0.14,-0.13,-0.12,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.12,-0.12,-0.13,-0.14,-0.15,-0.15,-0.15,-0.15,-0.14,-0.14,-0.13,-0.13,-0.14,-0.14,-0.14,-0.14,-0.14,-0.15,-0.15,-0.15,"25/05/2013"
"24235",-0.11,-0.11,-0.11,-0.1,-0.09,-0.09,-0.09,-0.08,-0.08,-0.09,-0.09,-0.09,-0.1,-0.11,-0.12,-0.11,-0.11,-0.1,-0.11,-0.11,-0.11,-0.11,-0.12,-0.12,-0.12,-0.13,-0.13,-0.12,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,"25/05/2013"
"24236",-0.09,-0.08,-0.07,-0.06,-0.06,-0.06,-0.07,-0.07,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.06,-0.06,-0.07,-0.07,-0.08,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.09,"26/05/2013"
"24237",-0.04,-0.03,-0.03,-0.02,-0.02,-0.03,-0.04,-0.05,-0.06,-0.07,-0.06,-0.06,-0.05,-0.05,-0.04,-0.04,-0.04,-0.05,-0.06,-0.06,-0.06,-0.07,-0.06,-0.05,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,"26/05/2013"
"24238",0,0,0,0,-0.01,-0.01,-0.01,-0.01,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0,-0.01,-0.01,-0.01,-0.01,0,0,0,0,0.01,"27/05/2013"
"24239",0.07,0.07,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.09,0.1,0.09,0.09,0.08,0.08,0.08,0.09,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.1,0.1,0.11,0.11,0.12,0.12,"27/05/2013"
"24240",0.11,0.1,0.09,0.09,0.08,0.09,0.09,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0.02,"28/05/2013"
"24241",0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.03,"28/05/2013"
"24242",0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,"29/05/2013"
"24243",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,0,-0.01,"29/05/2013"
"24244",0.02,0.02,0.03,0.03,0.02,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,-0.01,-0.02,-0.02,-0.03,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.02,-0.02,-0.02,"30/05/2013"
"24245",-0.05,-0.05,-0.05,-0.05,-0.05,-0.06,-0.06,-0.07,-0.07,-0.07,-0.06,-0.05,-0.05,-0.06,-0.06,-0.06,-0.07,-0.08,-0.08,-0.09,-0.1,-0.1,-0.1,-0.09,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.11,-0.11,-0.12,-0.12,"30/05/2013"
"24246",-0.08,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.08,-0.08,"31/05/2013"
"24247",-0.07,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.07,-0.07,-0.06,-0.06,-0.06,-0.07,-0.08,-0.08,-0.09,-0.1,-0.1,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.12,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,"31/05/2013"
"24248",-0.08,-0.08,-0.08,-0.09,-0.08,-0.08,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.1,-0.11,-0.11,-0.1,-0.09,-0.09,-0.08,-0.08,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,-0.09,-0.08,-0.09,-0.09,-0.09,-0.09,"01/06/2013"
"24249",-0.14,-0.14,-0.14,-0.13,-0.14,-0.15,-0.15,-0.16,-0.16,-0.15,-0.15,-0.15,-0.16,-0.16,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.15,-0.15,-0.15,-0.16,-0.16,-0.15,-0.16,-0.16,-0.15,-0.15,-0.14,-0.15,-0.14,-0.14,-0.13,"01/06/2013"
"24250",-0.14,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.15,-0.14,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.14,-0.14,-0.14,-0.14,-0.13,-0.12,-0.11,-0.11,-0.12,-0.13,-0.13,-0.13,-0.13,-0.14,-0.13,-0.13,-0.12,-0.12,-0.12,-0.12,-0.13,-0.14,"02/06/2013"
"24251",-0.16,-0.16,-0.16,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.17,-0.17,-0.17,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.15,-0.15,-0.14,-0.14,-0.15,-0.16,-0.16,"02/06/2013"
"24252",-0.15,-0.14,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.14,-0.14,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.12,-0.11,-0.1,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.13,-0.14,"03/06/2013"
"24253",-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.17,-0.17,-0.16,-0.15,-0.14,-0.14,-0.14,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.13,-0.12,-0.11,-0.11,-0.11,-0.11,-0.11,-0.12,-0.13,-0.13,-0.12,-0.11,-0.11,-0.12,-0.12,-0.11,"04/06/2013"
"24254",-0.08,-0.07,-0.07,-0.06,-0.06,-0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.08,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.06,-0.06,-0.07,-0.08,-0.08,-0.09,-0.09,-0.08,-0.07,-0.07,-0.06,-0.06,-0.06,"04/06/2013"
"24255",-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.06,-0.05,-0.05,-0.05,-0.05,-0.05,-0.06,-0.06,-0.06,-0.06,-0.06,-0.07,-0.06,-0.05,-0.05,-0.04,-0.04,-0.03,-0.03,-0.03,-0.04,-0.04,"05/06/2013"
"24256",-0.02,-0.01,-0.01,-0.01,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.03,-0.02,-0.02,"05/06/2013"
"24257",-0.03,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,-0.01,"06/06/2013"
"24258",0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0,0,-0.01,-0.01,-0.01,-0.01,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,"06/06/2013"
"24259",0.01,0.02,0.02,0.02,0.02,0.01,0.01,0,0.01,0.01,0.02,0.01,0.01,0,-0.01,-0.02,-0.03,-0.04,-0.05,-0.05,-0.05,-0.05,-0.05,-0.03,-0.02,-0.02,-0.02,-0.02,-0.01,-0.02,-0.02,-0.03,-0.03,-0.03,-0.03,-0.02,-0.01,"07/06/2013"
"24260",0,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.03,-0.03,-0.04,-0.03,-0.03,-0.02,-0.01,-0.01,-0.01,-0.01,"07/06/2013"
"24261",-0.03,-0.02,-0.01,0,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0,-0.01,-0.02,-0.03,-0.03,-0.03,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.02,"08/06/2013"
"24262",0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0,0,0,0,0,0,0,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.03,-0.02,"08/06/2013"
"24263",-0.01,-0.02,-0.02,-0.01,0,0.01,0.02,0.02,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"09/06/2013"
"24264",0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,"09/06/2013"
"24265",0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,"10/06/2013"
"24266",0.04,0.04,0.04,0.04,0.03,0.02,0.01,0,0,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,"10/06/2013"
"24267",0.08,0.09,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.09,0.09,0.1,0.1,0.09,0.08,0.08,0.08,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.07,0.07,"11/06/2013"
"24268",0.07,0.07,0.05,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.05,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.04,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0.03,0.03,0.03,0.04,0.05,0.06,0.06,0.06,0.07,0.06,"11/06/2013"
"24269",0.03,0.02,0.02,0.01,0.01,0,0,0,0,0.01,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,"12/06/2013"
"24270",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0,0.01,0.01,0.02,0.02,0.02,0.02,0.01,"12/06/2013"
"24271",0,0,0,0,0,-0.01,-0.02,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.04,-0.05,-0.05,-0.06,-0.05,-0.04,-0.03,-0.03,-0.03,-0.04,-0.04,-0.05,-0.05,-0.06,-0.05,-0.05,-0.04,-0.04,-0.05,-0.05,-0.06,-0.07,-0.08,"13/06/2013"
"24272",-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.1,-0.09,-0.09,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.09,-0.09,-0.09,-0.09,-0.1,-0.1,-0.09,-0.09,-0.08,-0.08,-0.09,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,"13/06/2013"
